"RNAiID","batchID","RNAi_geneName","RNAi_WBID","RNAi_seeding_stage","intended_RNAi_gene_name","intended_RNAi_WBID","note","RNAi_identity_QC","isValidRNAi","isICEL","isMetabolic","incl_in_mGRN","isResponsive","N_DE_targetExcluded"
"x.elo_3 met11_lib6","met11_lib6","elo-3","WBGene00001241","L1","elo-3","WBGene00001241",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,452
"x.gale_1 met11_lib6","met11_lib6","gale-1","WBGene00008132","L1","gale-1","WBGene00008132",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.cars_1 met11_lib6","met11_lib6","cars-1","WBGene00000800","L2","cars-1","WBGene00000800",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,912
"x.rpb_7 met11_lib6","met11_lib6","rpb-7","WBGene00021845","L2","rpb-7","WBGene00021845",NA,"correct",TRUE,TRUE,FALSE,TRUE,TRUE,214
"x.acdh_1 met11_lib6","met11_lib6","acdh-1","WBGene00016943","L1","acdh-1","WBGene00016943",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,34
"x.ipgm_1 met11_lib6","met11_lib6","ipgm-1","WBGene00019001","L1","ipgm-1","WBGene00019001",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.fat_7 met11_lib6","met11_lib6","fat-7","WBGene00001399","L1","fat-7","WBGene00001399",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,624
"x.wars_1 met11_lib6","met11_lib6","wars-1","WBGene00006945","L2","wars-1","WBGene00006945",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,435
"x.vha_17 met11_lib6","met11_lib6","vha-17","WBGene00009882","L3","vha-17","WBGene00009882",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,1973
"x.elo_5_L2 met11_lib6","met11_lib6","elo-5","WBGene00001243","L2","elo-5","WBGene00001243",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,50
"x.elo_3_L2 met11_lib6","met11_lib6","elo-3","WBGene00001241","L2","elo-3","WBGene00001241",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,189
"x.gsy_1 met13_lib1","met13_lib1","gsy-1","WBGene00001793","L1","gsy-1","WBGene00001793",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,61
"x.ech_6 met13_lib1","met13_lib1","ech-6","WBGene00001155","L1","ech-6","WBGene00001155",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,266
"x.pars_2 met13_lib1","met13_lib1","pars-2","WBGene00004190","L1","pars-2","WBGene00004190",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,6
"x.F26H9.5 met13_lib1","met13_lib1","F26H9.5","WBGene00009177","L1","F26H9.5","WBGene00009177",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.gfat_2 met13_lib1","met13_lib1","gfat-2","WBGene00009035","L1","gfat-2","WBGene00009035",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,65
"x.bcmo_1 met13_lib1","met13_lib1","bcmo-1","WBGene00012914","L1","bcmo-1","WBGene00012914",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,7
"x.vha_14 met13_lib1","met13_lib1","vha-14","WBGene00010130","L3","vha-14","WBGene00010130",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,1647
"x.Y57G11C.3 met13_lib1","met13_lib1","Y57G11C.3","WBGene00013301","L1","Y57G11C.3","WBGene00013301",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,31
"x.coq_5 met13_lib1","met13_lib1","coq-5","WBGene00000765","L1","coq-5","WBGene00000765",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,31
"x.gfat_1 met13_lib1","met13_lib1","gfat-1","WBGene00008546","L1","gfat-1","WBGene00008546",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,37
"x.ipmk_1 met13_lib1","met13_lib1","ipmk-1","WBGene00014081","L1","ipmk-1","WBGene00014081",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,80
"x.mboa_6 met13_lib1","met13_lib1","mboa-6","WBGene00020115","L1","mboa-6","WBGene00020115",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,5
"x.cat_1 met13_lib1","met13_lib1","cat-1","WBGene00000295","L1","cat-1","WBGene00000295",NA,"correct",TRUE,TRUE,FALSE,TRUE,TRUE,59
"x.hmgs_1 met13_lib1","met13_lib1","hmgs-1","WBGene00017769","L2","hmgs-1","WBGene00017769",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,191
"x.folt_1 met13_lib1","met13_lib1","folt-1","WBGene00007388","L1","folt-1","WBGene00007388",NA,"correct",TRUE,TRUE,FALSE,TRUE,TRUE,6
"x.haly_1 met13_lib1","met13_lib1","haly-1","WBGene00009813","L1","haly-1","WBGene00009813",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,46
"x.Y48B6A.13 met13_lib2","met13_lib2","Y48B6A.13","WBGene00012984","L1","Y48B6A.13","WBGene00012984",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,13
"x.mboa_2 met13_lib2","met13_lib2","mboa-2","WBGene00010408","L1","mboa-2","WBGene00010408",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.trxr_1 met13_lib2","met13_lib2","trxr-1","WBGene00015553","L1","trxr-1","WBGene00015553",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.bre_4 met13_lib2","met13_lib2","bre-4","WBGene00000269","L1","bre-4","WBGene00000269",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.art_1 met13_lib2","met13_lib2","art-1","WBGene00000198","L1","art-1","WBGene00000198",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.Y71G12B.10 met13_lib2","met13_lib2","Y71G12B.10","WBGene00022150","L1","Y71G12B.10","WBGene00022150",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,22
"x.algn_11 met13_lib2","met13_lib2","algn-11","WBGene00015162","L1","algn-11","WBGene00015162",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,261
"x.tpi_1 met13_lib2","met13_lib2","tpi-1","WBGene00006601","L1","tpi-1","WBGene00006601",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.tag_307 met13_lib2","met13_lib2","tag-307","WBGene00022787","L1","R08D7.7","WBGene00011147",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,1
"x.ears_1 met13_lib2","met13_lib2","ears-1","WBGene00001337","L3","ears-1","WBGene00001337",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,747
"x.C32F10.8 met13_lib2","met13_lib2","C32F10.8","WBGene00016333","L1","C32F10.8","WBGene00016333",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,20
"x.dars_2 met13_lib2","met13_lib2","dars-2","WBGene00001095","L1","dars-2","WBGene00001095",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,4373
"x.aco_1 met13_lib2","met13_lib2","aco-1","WBGene00000040","L1","aco-1","WBGene00000040",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,5
"x.let_268 met13_lib3","met13_lib3","let-268","WBGene00002497","L1","let-268","WBGene00002497",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,577
"x.F59B2.3 met13_lib3","met13_lib3","F59B2.3","WBGene00010308","L1","F59B2.3","WBGene00010308",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.metr_1 met13_lib3","met13_lib3","metr-1","WBGene00010988","L1","metr-1","WBGene00010988",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,36
"x.F08F8.7 met13_lib3","met13_lib3","F08F8.7","WBGene00017272","L1","F08F8.7","WBGene00017272",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.F09E5.3 met13_lib3","met13_lib3","F09E5.3","WBGene00017283","L1","F09E5.3","WBGene00017283",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,130
"x.pygl_1 met13_lib3","met13_lib3","pygl-1","WBGene00020696","L1","pygl-1","WBGene00020696",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,23
"x.algn_5 met13_lib3","met13_lib3","algn-5","WBGene00019276","L1","algn-5","WBGene00019276",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,13
"x.mtrr_1 met13_lib3","met13_lib3","mtrr-1","WBGene00006510","L1","mtrr-1","WBGene00006510",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,2
"x.F52C9.3 met13_lib3","met13_lib3","F52C9.3","WBGene00018674","L1","F52C9.3","WBGene00018674",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,47
"x.mcp_1 met13_lib3","met13_lib3","mcp-1","WBGene00015678","L1","mcp-1","WBGene00015678",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,6
"x.gst_11 met13_lib3","met13_lib3","gst-11","WBGene00001759","L1","gst-11","WBGene00001759",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,8
"x.F52B11.2 met13_lib4","met13_lib4","F52B11.2","WBGene00009925","L1","F52B11.2","WBGene00009925",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,9
"x.elo_1 met13_lib4","met13_lib4","elo-1","WBGene00001239","L1","elo-1","WBGene00001239",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,14
"x.F57B9.1 met13_lib4","met13_lib4","F57B9.1","WBGene00018996","L1","F57B9.1","WBGene00018996",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.dolk_1 met13_lib4","met13_lib4","dolk-1","WBGene00044233","L1","dolk-1","WBGene00044233",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,2
"x.aars_1 met13_lib4","met13_lib4","aars-1","WBGene00000196","L1","aars-1","WBGene00000196",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,96
"x.REALVECTOR_vector2 met13_lib4","met13_lib4","REALVECTOR-vector",NA,"L1","REALVECTOR-vector",NA,"Real vector control RNAi that was intentionally spiked in a few experimental batches, processed together and with regular RNAi conditions. This was used to perform FDR evaluations.","correct",FALSE,FALSE,FALSE,FALSE,FALSE,1
"x.gmps_1 met13_lib4","met13_lib4","gmps-1","WBGene00010912","L1","C26D10.4","WBGene00007745",NA,"swap",TRUE,TRUE,TRUE,TRUE,TRUE,32
"x.SPECIAL_R05F9.6_Y43F4B.5 met13_lib4","met13_lib4","SPECIAL-R05F9.6-Y43F4B.5",NA,"L1","SPECIAL-R05F9.6-Y43F4B.5",NA,"Special RNAi clones designed to perform multiple RNAi. For details, see Supplementary Methods. The names of targeted genes are specified in the RNAi gene name, seperated by the underscores.","correct",TRUE,FALSE,FALSE,FALSE,TRUE,337
"x.MULTIPLE_F02E8.4_F02E8.3 met13_lib4","met13_lib4","MULTIPLE-F02E8.4-F02E8.3",NA,"L1","gmps-1","WBGene00010912","RNAi identity QC found the insert of the RNAi plasmid accidentally spaned multiple genes, resulting in unclear targeting specificity. Sanger sequencing found an insertion targeting to F02E8.4 and F02E8.3 that are neighbor genes in the genome. The tentative target genes (based on dsRNA signals / Sanger sequencing) were labeled in the RNAi gene name.","error",FALSE,FALSE,FALSE,FALSE,TRUE,9
"x.emb_8 met13_lib4","met13_lib4","emb-8","WBGene00001262","L1","emb-8","WBGene00001262",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,3
"x.let_767 met13_lib4","met13_lib4","let-767","WBGene00002891","L3","let-767","WBGene00002891",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,2117
"x.daf_9 met13_lib4","met13_lib4","daf-9","WBGene00000905","L1","daf-9","WBGene00000905",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,8
"x.tatn_1 met13_lib4","met13_lib4","tatn-1","WBGene00009628","L1","tatn-1","WBGene00009628",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,630
"x.mrp_5 met13_lib4","met13_lib4","mrp-5","WBGene00003411","L1","mrp-5","WBGene00003411",NA,"correct",TRUE,TRUE,FALSE,TRUE,TRUE,77
"x.W02F12.2 met13_lib5","met13_lib5","W02F12.2","WBGene00020947","L1","W02F12.2","WBGene00020947",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,59
"x.mdh_1 met13_lib5","met13_lib5","mdh-1","WBGene00018491","L1","mdh-1","WBGene00018491",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,3
"x.T01G1.4 met13_lib5","met13_lib5","T01G1.4","WBGene00044025","L1","T01G1.4","WBGene00044025",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,251
"x.SPECIAL_hxk-1_hxk-2_hxk-3 met13_lib5","met13_lib5","SPECIAL-hxk-1-hxk-2-hxk-3",NA,"L1","SPECIAL-hxk-1-hxk-2-hxk-3",NA,"Special RNAi clones designed to perform multiple RNAi. For details, see Supplementary Methods. The names of targeted genes are specified in the RNAi gene name, seperated by the underscores.","correct",TRUE,FALSE,FALSE,FALSE,TRUE,102
"x.figo_1 met13_lib5","met13_lib5","figo-1","WBGene00007912","L1","figo-1","WBGene00007912",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.SPECIAL_acly-1_acly-2 met13_lib5","met13_lib5","SPECIAL-acly-1-acly-2",NA,"L1","SPECIAL-acly-1-acly-2",NA,"Special RNAi clones designed to perform multiple RNAi. For details, see Supplementary Methods. The names of targeted genes are specified in the RNAi gene name, seperated by the underscores.","correct",TRUE,FALSE,FALSE,FALSE,FALSE,3
"x.W06B4.2 met13_lib5","met13_lib5","W06B4.2","WBGene00021057","L1","W06B4.2","WBGene00021057",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,132
"x.hacd_1 met13_lib5","met13_lib5","hacd-1","WBGene00019978","L1","hacd-1","WBGene00019978",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,8
"x.dhs_21 met13_lib5","met13_lib5","dhs-21","WBGene00000984","L1","dhs-21","WBGene00000984",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,3
"x.chup_1 met13_lib5","met13_lib5","chup-1","WBGene00006477","L1","chup-1","WBGene00006477",NA,"correct",TRUE,TRUE,FALSE,TRUE,TRUE,16
"x.suox_1 met13_lib5","met13_lib5","suox-1","WBGene00010397","L1","suox-1","WBGene00010397",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,7
"x.nnt_1 met13_lib5","met13_lib5","nnt-1","WBGene00003778","L1","nnt-1","WBGene00003778",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,59
"x.algn_7 met13_lib6","met13_lib6","algn-7","WBGene00013362","L1","algn-7","WBGene00013362",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,117
"x.kynu_1 met13_lib6","met13_lib6","kynu-1","WBGene00015802","L1","kynu-1","WBGene00015802",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,39
"x.elo_6 met13_lib6","met13_lib6","elo-6","WBGene00001244","L1","elo-6","WBGene00001244",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,17
"x.ivd_1 met13_lib6","met13_lib6","ivd-1","WBGene00015326","L1","ivd-1","WBGene00015326",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,18
"x.fum_1 met13_lib6","met13_lib6","fum-1","WBGene00001503","L1","fum-1","WBGene00001503",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,4086
"x.mthf_1 met13_lib6","met13_lib6","mthf-1","WBGene00015512","L1","mthf-1","WBGene00015512",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,17
"x.R151.2 met13_lib6","met13_lib6","R151.2","WBGene00020107","L1","R151.2","WBGene00020107",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,101
"x.pmt_2 met13_lib6","met13_lib6","pmt-2","WBGene00018811","L3","pmt-2","WBGene00018811",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,1274
"x.pisy_1 met13_lib6","met13_lib6","pisy-1","WBGene00012897","L1","pisy-1","WBGene00012897",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.ctps_1 met13_lib6","met13_lib6","ctps-1","WBGene00012316","L3","ctps-1","WBGene00012316",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,3155
"x.B0024.13 met13_lib6","met13_lib6","B0024.13","WBGene00007102","L1","B0024.13","WBGene00007102",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.sur_5 met13_lib6","met13_lib6","sur-5","WBGene00006351","L1","sur-5","WBGene00006351",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.T24C12.3 met13_lib6","met13_lib6","T24C12.3","WBGene00020765","L1","T24C12.3","WBGene00020765",NA,"correct",TRUE,TRUE,TRUE,TRUE,TRUE,17
"x.F26D11.1 met13_lib6","met13_lib6","F26D11.1","WBGene00017818","L1","F26D11.1","WBGene00017818",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,1
"x.ckb_3 met1_lib1","met1_lib1","ckb-3","WBGene00000513","L1","ckb-3","WBGene00000513",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.mce_1 met1_lib1","met1_lib1","mce-1","WBGene00008415","L1","mce-1","WBGene00008415",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.H23N18.4 met1_lib1","met1_lib1","H23N18.4","WBGene00019235","L1","H23N18.4","WBGene00019235",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.mlcd_1 met1_lib1","met1_lib1","mlcd-1","WBGene00009439","L1","mlcd-1","WBGene00009439",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.nac_2 met1_lib1","met1_lib1","nac-2","WBGene00003518","L1","dgk-3","WBGene00000960",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,0
"x.decr_1.2 met1_lib2","met1_lib2","decr-1.2","WBGene00012177","L1","decr-1.2","WBGene00012177",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.nmad_1 met1_lib2","met1_lib2","nmad-1","WBGene00017304","L1","let-767","WBGene00002891",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,0
"x.F54C8.1 met1_lib2","met1_lib2","F54C8.1","WBGene00010035","L1","F54C8.1","WBGene00010035",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.T05E7.1 met1_lib3","met1_lib3","T05E7.1","WBGene00020258","L1","T05E7.1","WBGene00020258",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.acl_13 met1_lib3","met1_lib3","acl-13","WBGene00008581","L1","acl-13","WBGene00008581",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.elo_4 met1_lib3","met1_lib3","elo-4","WBGene00001242","L1","elo-4","WBGene00001242",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.ckb_2 met1_lib3","met1_lib3","ckb-2","WBGene00000512","L1","ckb-2","WBGene00000512",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.ckb_1 met1_lib3","met1_lib3","ckb-1","WBGene00000511","L1","ckb-1","WBGene00000511",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.cgt_1 met1_lib3","met1_lib3","cgt-1","WBGene00011517","L1","cgt-1","WBGene00011517",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.acdh_8 met1_lib4","met1_lib4","acdh-8","WBGene00019406","L1","acdh-8","WBGene00019406",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.decr_1.3 met1_lib4","met1_lib4","decr-1.3","WBGene00011467","L1","decr-1.3","WBGene00011467",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.VECTORLIKE_art_1 met1_lib4","met1_lib4","VECTORLIKE-art-1",NA,"L1","art-1","WBGene00000198","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified ~350bp insertion mapped to L4440 vector backbone, which is similar to a vector control RNAi that expresses a non-targeting dsRNA.","error",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.B0395.3 met1_lib4","met1_lib4","B0395.3","WBGene00007175","L1","B0395.3","WBGene00007175",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.elo_9 met1_lib5","met1_lib5","elo-9","WBGene00001247","L1","elo-9","WBGene00001247",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.acs_18 met1_lib5","met1_lib5","acs-18","WBGene00011173","L1","acs-18","WBGene00011173",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.SHORT_mecr_1 met1_lib5","met1_lib5","SHORT-mecr-1",NA,"L1","mecr-1","WBGene00012375","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified 23bp+27bp targeting to mecr-1, which is a truncated (short) insert of a regular RNAi clone and may or may not give a knockdown effect.","error",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.elo_8 met1_lib5","met1_lib5","elo-8","WBGene00001246","L1","elo-8","WBGene00001246",NA,"correct",TRUE,FALSE,TRUE,FALSE,FALSE,0
"x.C03A7.13 met1_lib5","met1_lib5","C03A7.13","WBGene00015371","L1","C03A7.13","WBGene00015371",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.strm_1 met1_lib5","met1_lib5","strm-1","WBGene00019198","L1","mboa-2","WBGene00010408",NA,"swap",TRUE,FALSE,TRUE,FALSE,FALSE,0
"x.slx_1 met1_lib5","met1_lib5","slx-1","WBGene00018909","L1","T27F6.6","WBGene00012105",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,0
"x.ace_4 met1_lib6","met1_lib6","ace-4","WBGene00000038","L1","ace-4","WBGene00000038",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.F13H10.5 met1_lib6","met1_lib6","F13H10.5","WBGene00008776","L1","F13H10.5","WBGene00008776",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.C37H5.13 met1_lib6","met1_lib6","C37H5.13","WBGene00016511","L1","C37H5.13","WBGene00016511",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.MULTIPLE_srd_18_19_20 met1_lib6","met1_lib6","MULTIPLE-srd-18-19-20",NA,"L1","B0024.13","WBGene00007102","RNAi identity QC found the insert of the RNAi plasmid accidentally spaned multiple genes, resulting in unclear targeting specificity. Sanger sequencing found an insertion targeting to srd-18/19/20 because of high sequence similarity of those genes. The tentative target genes (based on dsRNA signals / Sanger sequencing) were labeled in the RNAi gene name.","error",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.mmcm_1 met1_lib6","met1_lib6","mmcm-1","WBGene00014202","L1","mmcm-1","WBGene00014202",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.ceh_48 met2_lib1","met2_lib1","ceh-48","WBGene00015934","L1","ipla-7","WBGene00011423",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,0
"x.F55A4.3 met2_lib1","met2_lib1","F55A4.3","WBGene00018855","L1","B0272.4","WBGene00007130",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,0
"x.lagr_1 met2_lib1","met2_lib1","lagr-1","WBGene00006505","L1","lagr-1","WBGene00006505",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.cgt_2 met2_lib2","met2_lib2","cgt-2","WBGene00017625","L1","cgt-2","WBGene00017625",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.NOSIGNAL_hpo_13 met2_lib2","met2_lib2","NOSIGNAL-hpo-13",NA,"L1","hpo-13","WBGene00013670","Failed to pass RNAi identity QC and Sanger sequencing of the RNAi plasmid returned no signal from both sides of the multiple cloning site. The RNAi identity of the condition is unclear.","error",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.ipla_5 met2_lib2","met2_lib2","ipla-5","WBGene00019229","L1","ipla-5","WBGene00019229",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.sptl_2 met2_lib2","met2_lib2","sptl-2","WBGene00018398","L1","sptl-2","WBGene00018398",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.T28F3.5 met2_lib2","met2_lib2","T28F3.5","WBGene00012131","L1","T28F3.5","WBGene00012131",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.sms_5 met2_lib3","met2_lib3","sms-5","WBGene00021075","L1","sms-5","WBGene00021075",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.ctb_1 met2_lib3","met2_lib3","ctb-1","WBGene00000829","L1","ctb-1","WBGene00000829",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.gba_1 met2_lib3","met2_lib3","gba-1","WBGene00016335","L1","gba-1","WBGene00016335",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.R08B4.3 met2_lib3","met2_lib3","R08B4.3","WBGene00011139","L1","ckc-1","WBGene00000515",NA,"swap",TRUE,FALSE,FALSE,FALSE,FALSE,0
"x.asm_2 met2_lib3","met2_lib3","asm-2","WBGene00000212","L1","asm-2","WBGene00000212",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.C29E4.10 met2_lib3","met2_lib3","C29E4.10","WBGene00016207","L1","C29E4.10","WBGene00016207",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.C17C3.1 met2_lib4","met2_lib4","C17C3.1","WBGene00015887","L1","C17C3.1","WBGene00015887",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.dgk_5 met2_lib4","met2_lib4","dgk-5","WBGene00019428","L1","dgk-5","WBGene00019428",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.mboa_3 met2_lib4","met2_lib4","mboa-3","WBGene00016934","L1","mboa-3","WBGene00016934",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.C17C3.3 met2_lib4","met2_lib4","C17C3.3","WBGene00015889","L1","acl-9","WBGene00022646",NA,"swap",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.R08F11.1 met2_lib4","met2_lib4","R08F11.1","WBGene00019965","L1","C17C3.3","WBGene00015889",NA,"swap",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.pld_1 met2_lib5","met2_lib5","pld-1","WBGene00004040","L1","pld-1","WBGene00004040",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.VECTORLIKE_acl_8 met2_lib5","met2_lib5","SHORT-acl-8",NA,"L1","acl-8","WBGene00020264","Failed to pass RNAi identity QC due to low efficiency and/or lack of target dsRNA signals. Sanger sequencing of the RNAi plasmid identified ~300bp insertion, with 25bp targeting to exons of acl-8 and 25bp to its introns, which is a truncated (short) insert of a regular RNAi clone and may or may not give a knockdown effect. [NOTE: The RNAi identity of this clone has been changed in a later stage of this project, based on recent Sanger sequencing results or criteria. This caused the inconsistency between the RNAi ID and RNAi target gene name. Please refer to RNAi target gene name for the final definition of this RNAi identity.]","error",FALSE,FALSE,FALSE,FALSE,FALSE,0
"x.acs_2 met2_lib5","met2_lib5","acs-2","WBGene00009221","L1","acs-2","WBGene00009221",NA,"correct",TRUE,TRUE,TRUE,FALSE,FALSE,0
"x.unc_17 met2_lib5","met2_lib5","unc-17","WBGene00006756","L1","cha-1","WBGene00000481",NA,"swap",TRUE,TRUE,FALSE,FALSE,FALSE,0
