rxnID,rxnFormula,LB,UB,note
TCE5102,sph1p_ce[c]  <=> sph1p_ce[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5103,sphs1p_ce[c]  <=> sphs1p_ce[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5104,fad[c]  <=> fad[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5105,atp[c] + h2o[c] + cbl1[c]  -> adp[c] + h[c] + pi[c] + cbl1[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5106,2 atp[c] + 2 h2o[c] + 3 ach[c]  -> 2 adp[c] + 2 h[c] + 2 pi[c] + 3 ach[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5107,ach[e]  -> ach[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5108,34dhpha[c]  <=> 34dhpha[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCM0111,adp[c] + atp[m]  -> atp[c] + adp[m] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCM1285,cit[c] + mal-L[m]  <=> cit[m] + mal-L[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCM1277,cit[c] + pep[m]  <=> pep[c] + cit[m] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5300,udpglcur[e]  <=> udpglcur[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5301,itp[c]  <=> itp[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5302,utp[c]  <=> utp[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5303,mlthf[e]  -> mlthf[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5304,atp[c] + h2o[c] + mlthf[c]  -> adp[c] + h[c] + pi[c] + mlthf[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5305,thcholstoic[c] + na1[c]  <=> na1[e] + thcholstoic[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5306,35diotyr[c] + na1[e]  <=> na1[c] + 35diotyr[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5307,atp[c] + h2o[c] + xoldiolone[c]  -> adp[c] + h[c] + pi[c] + xoldiolone[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5308,xol27oh[c]  -> xol27oh[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5309,xol25oh[c]  -> xol25oh[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5310,xol7aone[c] + na1[c]  <=> na1[e] + xol7aone[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5311,ahcys[e]  <=> ahcys[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5312,orot5p[e]  <=> orot5p[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5313,xmp[e]  <=> xmp[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5314,ametam[c]  <=> ametam[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5315,imp[e]  <=> imp[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5316,aicar[e]  <=> aicar[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5317,fdp[c]  <=> fdp[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5318,nicrnt[e]  <=> nicrnt[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5319,dcmp[e]  <=> dcmp[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5320,5mta[e]  <=> 5mta[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5321,retinal[c]  <=> retinal[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5322,g3pc[e]  <=> g3pc[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5323,pydx5p[e]  <=> pydx5p[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5324,thbpt[c]  <=> thbpt[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5325,dhbpt[c]  <=> dhbpt[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5326,Lkynr[e]  <=> Lkynr[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5327,ddca[c]  <=> ddca[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5328,tmlys[c]  <=> tmlys[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5329,icit[e]  <=> icit[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5330,kynate[e]  <=> kynate[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5331,2pg[e]  <=> 2pg[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5332,3pg[e]  <=> 3pg[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5333,cholp[e]  <=> cholp[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5334,34hpp[e]  <=> 34hpp[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5335,cbasp[e]  <=> cbasp[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5336,forglu[c]  <=> forglu[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5337,glyc3p[e]  <=> glyc3p[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5338,2 na1[e] + cl[e] + Lcyst[e]  <=> Lcyst[c] + 2 na1[c] + cl[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5339,dhap[e]  <=> dhap[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5340,hgentis[c]  <=> hgentis[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5341,so4[c] + quln[e]  <=> quln[c] + so4[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5342,pep[c] + hco3[e]  <=> hco3[c] + pep[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5343,phpyr[e]  <=> phpyr[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5344,T4hcinnm[c] + oh1[e]  <=> oh1[c] + T4hcinnm[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5345,trypta[c]  <=> trypta[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5347,2oxoadp[c] + akg[e]  <=> akg[c] + 2oxoadp[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5348,orot[e]  <=> orot[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5349,3hanthrn[e]  <=> 3hanthrn[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5350,4tmeabutn[c] + na1[c]  <=> na1[e] + 4tmeabutn[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5351,3uib[c]  <=> 3uib[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5352,4aabutn[e]  <=> 4aabutn[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5353,ethamp[e]  <=> ethamp[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5354,tym[c]  <=> tym[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5355,urcan[c]  <=> urcan[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5356,anth[e]  <=> anth[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5357,cala[e]  <=> cala[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5358,3mop[e]  <=> 3mop[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5359,4mop[e]  <=> 4mop[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5360,56dthm[c]  <=> 56dthm[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5361,2 na1[e] + 5oxpro[e]  <=> 5oxpro[c] + 2 na1[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5362,3mob[e]  <=> 3mob[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5363,56dura[c]  <=> 56dura[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5365,2obut[e]  <=> 2obut[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5367,na1[e] + glyald[e]  <=> glyald[c] + na1[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5369,so3[c] + na1[c]  <=> na1[e] + so3[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5370,aact[e]  <=> aact[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5371,glx[c]  -> glx[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5372,etha[e]  <=> etha[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5373,fe3[c]  -> fe3[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5374,fald[e]  <=> fald[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5375,atp[c]  <=> atp[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5376,gthrd[c]  -> gthrd[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5378,galgluside_ce[c]  <=> galgluside_ce[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5379,pail[c]  -> pail[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5381,tag[e]  <=> tag[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5382,pglyc[e]  <=> pglyc[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5383,gluside_ce[c]  <=> gluside_ce[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5384,atp[c] + h2o[c] + paf[c]  -> adp[c] + h[c] + pi[c] + paf[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5385,paf[e]  -> paf[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5386,lpchol[e]  <=> lpchol[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5387,atp[c] + h2o[c] + ak2lgchol[c]  -> adp[c] + h[c] + pi[c] + ak2lgchol[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5388,ak2lgchol[e]  -> ak2lgchol[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5389,prostgh2[e]  <=> prostgh2[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5390,atp[c] + h2o[c] + leuktrB4woh[c]  -> adp[c] + h[c] + pi[c] + leuktrB4woh[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5391,mag[e]  <=> mag[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5392,leuktrB4[e]  <=> leuktrB4[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5393,5HPET[c]  <=> 5HPET[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5394,leuktrA4[e]  <=> leuktrA4[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5395,Rtotal2[e]  <=> Rtotal2[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5396,Rtotal[e]  <=> Rtotal[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5397,atp[c] + h2o[c] + glucys[c]  -> adp[c] + h[c] + pi[c] + glucys[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5398,sphgn_ce[e]  <=> sphgn_ce[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5399,sphings_ce[c]  <=> sphings_ce[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5400,sphmyln_ce[c]  -> sphmyln_ce[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5401,atp[c] + h2o[c] + sphmyln_ce[e]  -> adp[c] + h[c] + pi[c] + sphmyln_ce[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5402,atp[c] + h2o[c] + gthox[c]  -> adp[c] + h[c] + pi[c] + gthox[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5403,atp[c] + h2o[c] + pheme[c]  -> adp[c] + h[c] + pi[c] + pheme[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5404,amet[c]  <=> amet[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5405,na1[e] + nac[e]  <=> nac[c] + na1[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5406,atp[c] + h2o[c] + pe[c]  -> adp[c] + h[c] + pi[c] + pe[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5407,atp[c] + h2o[c] + ps[c]  -> adp[c] + h[c] + pi[c] + ps[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5408,ptrc[e]  <=> ptrc[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5409,atp[c] + h2o[c] + ribflv[c]  -> adp[c] + h[c] + pi[c] + ribflv[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5410,spmd[c]  <=> spmd[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5411,sprm[e]  <=> sprm[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5412,thymd[e]  <=> thymd[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5413,ttdca[e]  <=> ttdca[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5414,xtsn[e]  <=> xtsn[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5415,1mncam[e]  -> 1mncam[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5416,3aib[e]  <=> 3aib[c] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCE5417,lac-L[c] + urate[e]  -> urate[c] + lac-L[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5109,gbside_ce[c]  <=> gbside_ce[e] ,-1000,1000,"Original iCEL1314 reaction and default constraints."
TCM5111,ps[m]  -> ps[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5111,atp[c] + h2o[c] + dopa[c]  -> adp[c] + h[c] + pi[c] + dopa[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5112,dopa[e]  -> dopa[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5113,atp[c] + h2o[c] + srtn[c]  -> adp[c] + h[c] + pi[c] + srtn[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5114,srtn[e]  -> srtn[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5115,ascr5[c]  -> ascr5[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5116,ascr18[c]  -> ascr18[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5117,ascr10[c]  -> ascr10[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5118,ascr3[c]  -> ascr3[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5119,ascr1[c]  -> ascr1[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5120,ascr7[c]  -> ascr7[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5121,ascr2[c]  -> ascr2[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5122,atp[c] + h2o[c] + pchol[c]  -> adp[c] + h[c] + pi[c] + pchol[e] ,0,1000,"Original iCEL1314 reaction and default constraints."
TCE5123,pchol[e]  -> pchol[c] ,0,1000,"Original iCEL1314 reaction and default constraints."
EX00314,pydxn[e]  -> ,0,1000,"Original iCEL1314 reaction and default constraints."
EX00250,pydx[e]  -> ,0,1000,"Original iCEL1314 reaction and default constraints."
EX00534,pydam[e]  -> ,0,1000,"Original iCEL1314 reaction and default constraints."
EX00853,cbl1[e]  -> ,0,1000,"Original iCEL1314 reaction and default constraints."
EX00194,adocbl[e]  -> ,0,1000,"Original iCEL1314 reaction and default constraints."
EX02512,cyanala[e]  -> ,0,1000,"Original iCEL1314 reaction and default constraints."
EX00257,glcn[e]  -> ,0,1000,"Original iCEL1314 reaction and default constraints."
EX02630,2hglut[e]  -> ,0,1000,"Original iCEL1314 reaction and default constraints."
EX00378,thm[e]  -> ,0,1000,"Original iCEL1314 reaction and default constraints."
EX00255,ribflv[e]  -> ,0,1000,"Original iCEL1314 reaction and default constraints."
EX02076,sedh[e]  -> ,0,1000,"Original iCEL1314 reaction and default constraints."
EX00864,pnto-R[e]  -> ,0,1000,"Original iCEL1314 reaction and default constraints."
EXC0050,BAC[e]  <=> 0.00966286 NonMetConst1485 + 0.00966286 NonMetConst1486 + 0.00966286 NonMetConst1487 + 0.00966286 NonMetConst1488 + 0.00966286 NonMetConst1489 + 0.00966286 NonMetConst1490 + 0.00966286 NonMetConst1491 + 0.00966286 NonMetConst1492 + 0.00966286 NonMetConst1493 + 0.00966286 NonMetConst1494 + 0.00966286 NonMetConst1495 + 0.00966286 NonMetConst1496 + 0.00966286 NonMetConst1497 + 0.00966286 NonMetConst1498 + 0.00966286 NonMetConst1499 + 0.00966286 NonMetConst1500 + 0.00966286 NonMetConst1501 + 0.00966286 NonMetConst1502 + 0.00966286 NonMetConst1503 + 0.00966286 NonMetConst1504 + 0.00966286 NonMetConst1505 + 0.00966286 NonMetConst1506 + 0.00966286 NonMetConst1507 + 0.00966286 NonMetConst1508 + 0.00966286 NonMetConst1509 + 0.00966286 NonMetConst1510 + 0.00966286 NonMetConst1511 + 0.00966286 NonMetConst1512 + 0.00966286 NonMetConst1513 + 0.00966286 NonMetConst1514 + 0.00966286 NonMetConst1515 + 0.00966286 NonMetConst1516 + 0.00966286 NonMetConst1517 + 0.00966286 NonMetConst1518 + 0.00966286 NonMetConst1519 + 0.00966286 NonMetConst1520 + 0.00966286 NonMetConst1521 + 0.00966286 NonMetConst1522 + 0.00966286 NonMetConst1523 + 0.00966286 NonMetConst1524 + 0.00966286 NonMetConst1525 + 0.00966286 NonMetConst1526 + 0.00966286 NonMetConst1527 + 0.00966286 NonMetConst1528 + 0.00966286 NonMetConst1529 + 0.00966286 NonMetConst1530 + 0.00966286 NonMetConst1531 + 0.00966286 NonMetConst1532 + 0.00966286 NonMetConst1533 + 0.00966286 NonMetConst1534 + 0.00966286 NonMetConst1535 + 0.00966286 NonMetConst1536 + 0.00966286 NonMetConst1537 + 0.00966286 NonMetConst1538 + 0.00966286 NonMetConst1539 + 0.00966286 NonMetConst1540 + 0.00966286 NonMetConst1541 + 0.00966286 NonMetConst1542 + 0.00966286 NonMetConst1543 + 0.00966286 NonMetConst1544 + 0.00966286 NonMetConst1545 + 0.00966286 NonMetConst1546 + 0.00966286 NonMetConst1547 + 0.00966286 NonMetConst1548 + 0.00966286 NonMetConst1549 + 0.00966286 NonMetConst1550 + 0.00966286 NonMetConst1551 + 0.00966286 NonMetConst1552 + 0.00966286 NonMetConst1553 + 0.00966286 NonMetConst1554 + 0.00966286 NonMetConst1555 + 0.00966286 NonMetConst1556 + 0.00966286 NonMetConst1557 + 0.00966286 NonMetConst1558 + 0.00966286 NonMetConst1559 + 0.00966286 NonMetConst1560 + 0.00966286 NonMetConst1561 + 0.00966286 NonMetConst1562 + 0.00966286 NonMetConst1563 + 0.00966286 NonMetConst1564 + 0.00966286 NonMetConst1565 + 0.00966286 NonMetConst1566 + 0.00966286 NonMetConst1567 + 0.00966286 NonMetConst1568 + 0.00966286 NonMetConst1569 + 0.00966286 NonMetConst1570 + 0.00966286 NonMetConst1571 + 0.00966286 NonMetConst1572 + 0.00966286 NonMetConst1573 + 0.00966286 NonMetConst1574 + 0.00966286 NonMetConst1575 + 0.00966286 NonMetConst1576 + 0.00966286 NonMetConst1577 + 0.00966286 NonMetConst1578 + 0.00966286 NonMetConst1579 + 0.00966286 NonMetConst1580 + 0.00966286 NonMetConst1581 + 0.00966286 NonMetConst1582 + 0.00966286 NonMetConst1583 + 0.00966286 NonMetConst1584 + 0.00966286 NonMetConst1585 + 0.00966286 NonMetConst1586 + 0.00966286 NonMetConst1587 + 0.00966286 NonMetConst1588 + 0.00966286 NonMetConst1589 + 0.00966286 NonMetConst1590 + 0.00966286 NonMetConst1591 + 0.00966286 NonMetConst1592 + 0.00966286 NonMetConst1593 + 0.00966286 NonMetConst1594 + 0.00966286 NonMetConst1595 + 0.00966286 NonMetConst1596 + 0.00966286 NonMetConst1597 + 0.00966286 NonMetConst1598 + 0.00966286 NonMetConst1599 + 0.00966286 NonMetConst1600 + 0.00966286 NonMetConst1601 + 0.00966286 NonMetConst1602 + 0.00966286 NonMetConst1603 + 0.00966286 NonMetConst1604 + 0.00966286 NonMetConst1605 + 0.00966286 NonMetConst1606 + 0.00966286 NonMetConst1607 + 0.00966286 NonMetConst1608 + 0.00966286 NonMetConst1609 + 0.00966286 NonMetConst1610 + 0.00966286 NonMetConst1611 + 0.00966286 NonMetConst1612 + 0.00966286 NonMetConst1613 + 0.00966286 NonMetConst1614 + 0.00966286 NonMetConst1615 + 0.00966286 NonMetConst1616 + 0.00966286 NonMetConst1617 + 0.00966286 NonMetConst1618 + 0.00966286 NonMetConst1619 + 0.00966286 NonMetConst1620 + 0.00966286 NonMetConst1621 + 0.00966286 NonMetConst1622 + 0.00966286 NonMetConst1623 + 0.00966286 NonMetConst1624 + 0.00966286 NonMetConst1625 + 0.00966286 NonMetConst1626 + 0.00966286 NonMetConst1627 + 0.00966286 NonMetConst1628 + 0.00966286 NonMetConst1629 + 0.00966286 NonMetConst1630 + 0.00966286 NonMetConst1631 + 0.00966286 NonMetConst1632 + 0.00966286 NonMetConst1633 + 0.00966286 NonMetConst1634 + 0.00966286 NonMetConst1635 + 0.00966286 NonMetConst1636 + 0.00966286 NonMetConst1637 + 0.00966286 NonMetConst1638 + 0.00966286 NonMetConst1639 + 0.00966286 NonMetConst1640 + 0.00966286 NonMetConst1641 + 0.00966286 NonMetConst1642 + 0.00966286 NonMetConst1643 + 0.00966286 NonMetConst1644 + 0.00966286 NonMetConst1645 + 0.00966286 NonMetConst1646 + 0.00966286 NonMetConst1647 + 0.00966286 NonMetConst1648 + 0.00966286 NonMetConst1649 + 0.00966286 NonMetConst1650 + 0.00966286 NonMetConst1651 + 0.00966286 NonMetConst1652 + 0.00966286 NonMetConst1653 + 0.00966286 NonMetConst1654 + 0.00966286 NonMetConst1655 + 0.00966286 NonMetConst1656 + 0.00966286 NonMetConst1657 + 0.00966286 NonMetConst1658 + 0.00966286 NonMetConst1659 + 0.00966286 NonMetConst1660 + 0.00966286 NonMetConst1661 + 0.00966286 NonMetConst1662 + 0.00966286 NonMetConst1663 + 0.00966286 NonMetConst1664 + 0.00966286 NonMetConst1665 + 0.00966286 NonMetConst1666 + 0.00966286 NonMetConst1667 + 0.00966286 NonMetConst1668 + 0.00966286 NonMetConst1669 + 0.00966286 NonMetConst1670 + 0.00966286 NonMetConst1671 + 0.00966286 NonMetConst1672 + 0.00966286 NonMetConst1673 + 0.00966286 NonMetConst1674 + 0.00966286 NonMetConst1675 + 0.00966286 NonMetConst1676 + 0.00966286 NonMetConst1677 + 0.00966286 NonMetConst1678 + 0.00966286 NonMetConst1679 + 0.00966286 NonMetConst1680 + 0.00966286 NonMetConst1681 + 0.00966286 NonMetConst1682 + 0.00966286 NonMetConst1683 + 0.00966286 NonMetConst1684 + 0.00966286 NonMetConst1685 + 0.00966286 NonMetConst1686 + 0.00966286 NonMetConst1687 + 0.00966286 NonMetConst1688 + 0.00966286 NonMetConst1689 + 0.00966286 NonMetConst1690 + 0.00966286 NonMetConst1691 + 0.00966286 NonMetConst1692 + 0.00966286 NonMetConst1693 + 0.00966286 NonMetConst1694 + 0.00966286 NonMetConst1695 + 0.00966286 NonMetConst1696 + 0.00966286 NonMetConst1697 + 0.00966286 NonMetConst1698 + 0.00966286 NonMetConst1699 + 0.00966286 NonMetConst1700 + 0.00966286 NonMetConst1701 + 0.00966286 NonMetConst1702 + 0.00966286 NonMetConst1703 + 0.00966286 NonMetConst1704 + 0.00966286 NonMetConst1705 + 0.00966286 NonMetConst1706 + 0.00966286 NonMetConst1707 + 0.00966286 NonMetConst1708 + 0.00966286 NonMetConst1709 + 0.00966286 NonMetConst1710 + 0.00966286 NonMetConst1711 + 0.00966286 NonMetConst1712 + 0.00966286 NonMetConst1713 + 0.00966286 NonMetConst1714 + 0.00966286 NonMetConst1715 + 0.00966286 NonMetConst1716 + 0.00966286 NonMetConst1717 + 0.00966286 NonMetConst1718 + 0.00966286 NonMetConst1719 + 0.00966286 NonMetConst1720 + 0.00966286 NonMetConst1721 + 0.00966286 NonMetConst1722 + 0.00966286 NonMetConst1723 + 0.00966286 NonMetConst1724 + 0.00966286 NonMetConst1725 + 0.00966286 NonMetConst1726 + 0.00966286 NonMetConst1727 + 0.00966286 NonMetConst1728 + 0.00966286 NonMetConst1729 + 0.00966286 NonMetConst1730 + 0.00966286 NonMetConst1731 + 0.00966286 NonMetConst1732 + 0.00966286 NonMetConst1733 + 0.00966286 NonMetConst1734 + 0.00966286 NonMetConst1735 + 0.00966286 NonMetConst1736 + 0.00966286 NonMetConst1737 + 0.00966286 NonMetConst1738 + 0.00966286 NonMetConst1739 + 0.00966286 NonMetConst1740 + 0.00966286 NonMetConst1741 + 0.00966286 NonMetConst1742 + 0.00966286 NonMetConst1743 + 0.00966286 NonMetConst1744 + 0.00966286 NonMetConst1745 + 0.00966286 NonMetConst1746 + 0.00966286 NonMetConst1747 + 0.00966286 NonMetConst1748 + 0.00966286 NonMetConst1749 + 0.00966286 NonMetConst1750 + 0.00966286 NonMetConst1751 + 0.00966286 NonMetConst1752 + 0.00966286 NonMetConst1753 + 0.0966286 NonMetConst1754 + 0.0966286 NonMetConst1755 ,-1000,0,"free bacteria uptake for iMAT-WPS integration."
